triple_id	subject	predicate	object	source_file	source_row
369	TCP	要求	所有的部分都平衡了，问题才会得到解决	TCP的流量控制	34
370	拥塞引起的重传	不会	缓解网络的拥塞，反而会加剧网络的拥塞	TCP的流量控制	35
371	TCP	要求	发送方暂停发送的状态将持续到主机B重新发出一个新的窗口值为止	TCP的流量控制	36
372	TCP	要求	发送方收到对第一个数据字符的确认后再发送下一个报文段	TCP的流量控制	37
373	TCP	要求	数据到达较快而网络速率较慢时，用Nagle算法减少所用的网络带宽	TCP的流量控制	38
374	TCP	要求	发送方也不要发送太小的报文段，而是把数据积累成足够大的报文段	TCP的流量控制	39
375	TCP	要求	接收方在缓存刚刚有了一点小的空间时不要急忙把这个很小的窗口大小信息通知给发送方	TCP的流量控制	40
376	入侵检测方法	可以分为	基于特征的入侵检测和基于异常的入侵检测	一些未来的发展方向	0
377	基于特征的IDS	维护	所有已知攻击标志性特征的数据库	一些未来的发展方向	1
378	基于特征的IDS	只能检测	已知攻击	一些未来的发展方向	2
379	基于异常的IDS	通过	观察正常运行的网络流量学习正常流量的统计特性和规律	一些未来的发展方向	3
380	基于异常的IDS	认为可能发生了入侵行为当	检测到网络中流量的某种统计规律不符合正常情况	一些未来的发展方向	4
381	入侵检测系统	存在	漏报和误报情况	一些未来的发展方向	5
382	误报率	会导致	大量虚假警报	一些未来的发展方向	6
383	网络安全	包括	机密性、端点鉴别、信息的完整性、运行的安全性	一些未来的发展方向	7
384	椭圆曲线密码ECC	已在	TLS 1.3的握手协议中占据非常重要的地位	一些未来的发展方向	8
385	椭圆曲线密码系统	大量使用在	电子护照和金融系统	一些未来的发展方向	9
386	移动安全	应对	移动通信带来的广泛应用	一些未来的发展方向	10
387	量子密码	使得	目前许多使用中的密码技术无效	一些未来的发展方向	11
388	后量子密码学	是	方兴未艾的研究领域	一些未来的发展方向	12
389	标识密码	把	用户的标识作为公钥	一些未来的发展方向	13
390	标识密码	使得	安全系统变得易于部署和管理	一些未来的发展方向	14
391	商密九号算法SM9	是	标识密码算法	一些未来的发展方向	15
392	商密九号算法SM9	不需要	申请数字证书	一些未来的发展方向	16
393	商密九号算法SM9	适用于	互联网应用的各种新兴应用的安全保障	一些未来的发展方向	17
394	TELNET	通过	TCP连接注册到远地主机	万维网WWW	0
395	TELNET	能将	用户击键传到远地主机	万维网WWW	1
396	TELNET	能将	远地主机输出返回到用户屏幕	万维网WWW	2
397	TELNET服务	是	透明的	万维网WWW	3
398	TELNET	又称为	终端仿真协议	万维网WWW	4
399	TELNET	使用	客户服务器方式	万维网WWW	5
400	TELNET服务器	等待	新的请求	万维网WWW	6
401	TELNET服务器	产生	从属进程处理每一个连接	万维网WWW	7
402	TELNET	适应	计算机和操作系统差异	万维网WWW	8
403	TELNET	定义了	网络虚拟终端NVT	万维网WWW	9
404	NVT	是	数据和命令应怎样通过互联网	万维网WWW	10
405	NVT格式	定义为	所有通信使用8位一个字节	万维网WWW	11
406	NVT	使用	7位ASCII码传送数据	万维网WWW	12
407	NVT	使用	高位置1作为控制命令	万维网WWW	13
408	NVT	定义	CR-LF为标准的行结束控制符	万维网WWW	14
409	TELNET选项协商	使	TELNET客户和服务器可商定使用更多终端功能	万维网WWW	15
410	万维网WWW	是一个	大规模的、联机式的信息储藏所	万维网WWW	16
411	万维网	通过	链接方法从一个站点访问另一个站点	万维网WWW	17
412	万维网	由	Tim Berners-Lee提出	万维网WWW	18
413	第一个图形界面浏览器	名为	Mosaic	万维网WWW	19
414	万维网	是	超文本系统的扩充	万维网WWW	20
415	超文本	指	包含指向其他文档的链接的文本	万维网WWW	21
416	超媒体	与	超文本的区别是文档内容不同	万维网WWW	22
417	万维网	以	客户服务器方式工作	万维网WWW	23
418	万维网文档	称为	页面	万维网WWW	24
419	统一资源定位符URL	用来	标志万维网文档	万维网WWW	25
420	URL	使	每一个文档在整个互联网范围内具有唯一的标识符	万维网WWW	26
421	超文本传送协议HTTP	是	应用层协议	万维网WWW	27
422	HTTP	使用	TCP连接进行可靠的传送	万维网WWW	28
423	HTTP	定义了	浏览器怎样向万维网服务器请求万维网文档	万维网WWW	29
424	HTTP	规定	浏览器和服务器之间的请求和响应的交互格式和规则	万维网WWW	30
425	HTTP	是	无状态的	万维网WWW	31
426	HTTP/1.1	支持	持续连接	万维网WWW	32
427	HTTP/2	是	HTTP/1.1的升级版本	万维网WWW	33
428	代理服务器	又称为	万维网高速缓存Web cache	万维网WWW	34
429	代理服务器	把	最近的一些请求和响应暂存在本地磁盘中	万维网WWW	35
430	内容分发网络CDN	由	代理服务器方式构成	万维网WWW	36
431	HTTP报文	由	请求报文和响应报文组成	万维网WWW	37
432	HTTP请求报文	包括	请求行、首部行和实体主体	万维网WWW	38
433	HTTP响应报文	包括	状态行、首部行和实体主体	万维网WWW	39
434	状态码	分为	5大类	万维网WWW	40
435	Cookie	用于	在HTTP服务器和客户之间传递状态信息	万维网WWW	41
436	Cookie	可以	跟踪用户在网站的活动	万维网WWW	42
437	超文本标记语言HTML	是	制作万维网页面的标准语言	万维网WWW	43
438	HTML	定义了许多	用于排版的命令即标签	万维网WWW	44
439	HTML文档	是一种	ASCII码文件	万维网WWW	45
440	动态万维网文档	指	文档内容在浏览器访问万维网服务器时由应用程序动态创建	万维网WWW	46
441	动态文档	需要	通用网关接口CGI	万维网WWW	47
442	CGI程序	又称为	CGI脚本	万维网WWW	48
443	活动万维网文档	指	文档内容可以连续地改变	万维网WWW	49
444	活动文档	不需要	服务器的连续更新传送	万维网WWW	50
445	Java	用于	创建和运行活动文档	万维网WWW	51
446	Java小应用程序	称为	小应用程序apple t	万维网WWW	52
447	全文检索搜索引擎	通过	蜘蛛程序到互联网上收集信息	万维网WWW	53
448	分类目录搜索引擎	利用	各网站向搜索引擎提交网站信息	万维网WWW	54
449	博客	是	万维网日志的简称	万维网WWW	55
450	微博	是	微型博客	万维网WWW	56
451	社交网站SNS	为	一群拥有相同兴趣与活动的人创建在线社区	万维网WWW	57
452	社交网站	功能包括	电子邮件、即时传信、博客撰写、共享相册、上传视频、网页游戏、创建社团、刊登广告等	万维网WWW	58
453	脸书Facebook	是	2004年在美国诞生的社交网站	万维网WWW	59
454	脸书Facebook	特点包括	方便地寻找朋友或联系老同学、老同事	万维网WWW	60
455	脸书Facebook	特点包括	在朋友圈中分享图片、视频和音频文件	万维网WWW	61
456	脸书Facebook	特点包括	通过集成的地图功能分享用户所在的位置	万维网WWW	62
457	电子邮件	是	互联网上使用最多的和最受用户欢迎的一种应用	万维网WWW	63
458	电子邮件	具有	传递迅速和费用低廉的优点	万维网WWW	64
459	电子邮件系统	应具有	用户代理、邮件服务器以及邮件发送协议和邮件读取协议	万维网WWW	65
460	简单邮件传送协议SMTP	是	电子邮件发送协议	万维网WWW	66
461	邮局协议POP3	是	邮件读取协议	万维网WWW	67
462	MIME	用于	扩充电子邮件传送多种类型的数据	万维网WWW	68
463	MIME邮件首部	说明	邮件的数据类型	万维网WWW	69
464	加密密钥	可以	与解密密钥不一样	两类密码体制 	0
465	密钥	通常由	密钥中心提供	两类密码体制 	1
466	密钥	需要通过	另一个安全信道传送	两类密码体制 	2
467	密码编码学	是	密码体制的设计学	两类密码体制 	3
468	密码分析学	是	在未知密钥的情况下从密文推演出明文或密钥的技术	两类密码体制 	4
469	密码学	是	密码编码学与密码分析学的合称	两类密码体制 	5
470	无条件安全的密码体制	称为	理论上不可破的	两类密码体制 	6
471	计算上安全的密码体制	是指	不能在一定时间内被可以使用的计算资源破译	两类密码体制 	7
472	通信保密的思想和方法	早在	几千年前人类就已经有了	两类密码体制 	8
473	香农	论证了	一般经典加密方法得到的密文几乎都是可破的	两类密码体制 	9
474	DES	成为	美国的数据加密标准	两类密码体制 	10
475	DES	由	IBM公司研制出	两类密码体制 	11
476	DES	是	分组密码	两类密码体制 	12
477	DES加密	使用	64位长的二进制数据	两类密码体制 	13
478	DES密钥	占有	64位（实际密钥长度为56位，外加8位用于奇偶校验）	两类密码体制 	14
479	DES的机密性	取决于	对密钥的保密	两类密码体制 	15
480	DES的问题	是	它的密钥长度	两类密码体制 	16
481	三重DES	提出	解决56位密钥的问题	两类密码体制 	17
482	AES	成为	美国政府加密标准	两类密码体制 	18
483	AES	是	分组密码，分组长度为128位	两类密码体制 	19
484	AES	有	三种加密标准，密钥分别为128位、192位和256位	两类密码体制 	20
485	公钥密码体制	由	斯坦福大学的研究人员Diffie与Hellman于1976年提出	两类密码体制 	21
486	公钥密码体制	又称为	非对称密钥密码体制	两类密码体制 	22
487	公钥密码体制的产生	主要由于	对称密钥密码体制的密钥分配问题和对数字签名的需求	两类密码体制 	23
488	RSA体制	由	Rivest, Shamir和Adleman于1976年提出	两类密码体制 	24
489	公钥密码体制	使用	不同的加密密钥与解密密钥	两类密码体制 	25
490	加密密钥PK	是	向公众公开的	两类密码体制 	26
491	解密密钥SK	是	需要保密的	两类密码体制 	27
492	公钥密码体制	特点包括	密钥对产生器产生出接收者B的一对密钥	两类密码体制 	28
493	发送者A	用	B的公钥PKB通过E运算对明文X加密	两类密码体制 	29
494	B	用	自己的私钥SKB通过D运算进行解密	两类密码体制 	30
495	公钥密码体制	特点包括	从已知的PKB实际上不可能推导出SKB	两类密码体制 	31
496	公钥	可以	用来加密	两类密码体制 	32
497	公钥	不能	用来解密	两类密码体制 	33
498	公钥密码体制	特点包括	先后对X进行D运算和E运算或进行E运算和D运算结果都是一样的	两类密码体制 	34
499	公钥密码体制	允许	多对一的单向保密通信	两类密码体制 	35
500	任何加密方法的安全性	取决于	密钥的长度和攻破密文所需的计算量	两类密码体制 	36
501	公钥加密算法	特点是	开销较大	两类密码体制 	37
502	AES	由	Joan Daemen和Vincent Rijmen提交的Rijndael算法被选中	两类密码体制 	38
503	NIST	进行	高级加密标准的遴选	两类密码体制 	39
504	NSA	认为	对最高机密信息的传递至少需要192或256位的密钥长度	两类密码体制 	40
505	DES	被	ISO作为数据加密标准	两类密码体制 	41
506	AES	在	2002年成为ISO/IEC 18033-3标准	两类密码体制 	42
507	AES	在	2001年正式成为NIST的加密标准	两类密码体制 	43
508	AES	在	2002年成为美国政府加密标准	两类密码体制 	44
509	公钥密码体制	允许	很多人同时持有B的公钥并各自用此公钥对自己的报文加密后发送给B	两类密码体制 	45
510	DES	被	美国在1977年定为联邦信息标准	两类密码体制 	46
511	AES	被认为	要破解可能需要在数学上出现非常重大的突破	两类密码体制 	47
512	AES	到	2020年5月为止尚未见到能够成功破解的报道	两类密码体制 	48
513	第8章	讨论	互联网提供的音频/视频服务	互联网上的音频	0
514	流式音频/视频	涉及	媒体服务器	互联网上的音频	1
515	流式音频/视频	涉及	实时流式协议RTSP	互联网上的音频	2
516	交互式音频/视频	以	IP电话为例	互联网上的音频	3
517	IP电话	使用	实时运输协议RTP	互联网上的音频	4
518	IP电话	使用	实时传送控制协议RTCP	互联网上的音频	5
519	IP电话	使用	H.323	互联网上的音频	6
520	IP电话	使用	会话发起协议SIP	互联网上的音频	7
521	本章内容	包括	多媒体信息的特点	互联网上的音频	8
522	本章内容	包括	流媒体概念	互联网上的音频	9
523	本章内容	包括	IP电话使用的几种协议	互联网上的音频	10
524	本章内容	包括	改进“尽最大努力交付”服务的方法	互联网上的音频	11
525	互联网	最初为	传送数据设计	互联网上的音频	12
526	互联网IP层	提供	“尽最大努力交付”服务	互联网上的音频	13
527	TCP协议	解决	IP层不能提供可靠交付的问题	互联网上的音频	14
528	多媒体信息	与	数据信息有很大区别	互联网上的音频	15
529	多媒体信息	特点包括	信息量大	互联网上的音频	16
530	多媒体信息	常称为	流媒体	互联网上的音频	17
531	电话声音信息	采用	标准的PCM编码	互联网上的音频	18
532	高质量立体声音乐CD信息	使用	PCM编码	互联网上的音频	19
533	多媒体业务	应有	集成性、交互性和同步性的特点	互联网上的音频	20
534	集成性	指	对多媒体信息进行存储、传输、处理、显示的能力	互联网上的音频	21
535	交互性	指	人与多媒体业务系统之间的相互控制能力	互联网上的音频	22
536	同步性	指	多媒体业务终端上显示的图像、声音和文字以同步方式上一个	互联网上的音频	23
537	互联网	用于传送	音频/视频信息	互联网上的音频	24
